Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.dk.core.json	34147	-	0	0	0	0	0	0	3	69	0	0	0	0	0	0	0	0	0	0	148	235	0	0	0	3	0	0
fsh-generated/resources/Bundle-ContinuaBundleWithDevice.json	28236	22	0	0	0	0	35	0	1	1758	0	0	0	0	0	0	0	0	0	0	91	69	0	0	0	0	0	0
fsh-generated/resources/Bundle-ElsesTOBS.json	11122	7	0	0	0	0	8	0	0	33	0	0	0	0	0	0	0	0	0	0	54	23	0	0	0	0	0	0
fsh-generated/resources/Bundle-MaxTOKS.json	12290	9	0	0	0	0	7	0	1	26	0	0	0	0	0	0	0	0	0	0	52	25	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-DkCoreProfessionGroupCodes.json	2062	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	20	11560	0	0	0	0	0	1
fsh-generated/resources/CodeSystem-address-type-dk-supplement.json	1211	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	17	53	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-address-use-dk-supplement.json	1450	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	19	49	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-administrative-gender-supplement.json	1074	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	25	80	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-care-team-status-dk-supplement.json	1782	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	31	36	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-consent-state-codes-dk-supplement.json	2053	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	20	46	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-days-of-week-dk-supplement.json	2227	2	1	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	14	40	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-dk-core-d-ecpr-codes.json	1000	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	14	57	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-dk-core-municipality-codes-greenland.json	1445	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	39	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-dk-core-municipality-codes.json	17799	16	0	0	0	0	0	0	1	22	0	0	0	0	0	0	0	0	0	0	56	66	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-dk-core-regional-subdivision-codes.json	1458	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	19	36	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-dk-marital-status.json	757	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	33	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-episode-of-care-status-dk-supplement.json	2370	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	16	45	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-publication-status-dk-supplement.json	2003	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	19	29	0	0	0	0	0	0
