Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/RelatedPerson-KirstenRelatedToGitte.json	722	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-KirstenRelatedToLars.json	723	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-KirstenRelatedToPia.json	721	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-KirstenRelatedToRikke.json	725	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	30	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-LonniRelatedToEK.json	708	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	48	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-LonniRelatedToEiner.json	714	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-LonniRelatedToEllen.json	720	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-LonniRelatedToElse.json	721	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	9	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-LonniRelatedToMagnus.json	716	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-LonniRelatedToRasmus.json	716	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-MayJuneGuardianOfSverre.json	732	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-MayJuneGuardianOfTorre.json	730	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-MayJuneRelatedToKnut.json	730	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-MayJuneRelatedToOdd.json	729	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-MayJuneRelatedToSchwendlund.json	739	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-MayJuneRelatedToSille.json	731	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-MayJuneRelatedToSverre.json	729	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-MayJuneRelatedToTorre.json	727	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-NancyGuardianOfAage.json	729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-NancyGuardianOfBrita.json	739	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-NancyRelatedToBrita.json	736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-NancyRelatedToGitte.json	735	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-NancyRelatedToKirsten.json	740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-NancyRelatedToMax.json	732	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-NancyRelatedToRuddi.json	736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	11	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-RuddiGuardianOfRikke.json	722	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-SchwendlundRelatedToKnut.json	732	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-SchwendlundRelatedToOdd.json	731	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-SchwendlundRelatedToSille.json	733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-SchwendlundRelatedToSverre.json	731	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-SchwendlundRelatedToTorre.json	729	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-TwoRelations.json	882	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-HenvisningFraLageTilSygehus.json	541	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	11	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-JohnsServiceRequest.json	1097	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	9	8	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-MaxServiceRequest.json	1095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ConditionLastAssertedDate.json	1635	1	0	6	0	0	0	0	0	68	0	0	1	0	0	0	0	0	0	0	47	1174	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-NotFollowedAnymore.json	1345	0	0	3	0	0	0	0	0	4	0	0	0	0	1	0	0	3	0	0	38	114	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-dk-core-RegionalSubDivisionCodes.json	1782	1	0	5	0	0	0	0	0	11	0	0	0	0	0	0	0	3	0	0	52	142	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-dk-core-authorization-identifier.json	1544	0	0	6	0	0	0	0	0	4	0	0	0	0	1	0	0	2	0	0	50	122	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-dk-core-basic-observation.json	3335	1	0	89	0	0	0	0	0	75	0	0	0	0	0	0	0	10	0	0	552	5956	0	0	0	11	1	3
fsh-generated/resources/StructureDefinition-dk-core-care-provider.json	1478	1	0	6	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	44	114	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-dk-core-condition.json	6246	1	0	19	0	0	0	0	0	33	0	0	1	0	0	0	0	2	0	0	329	911	0	5	0	9	0	2
fsh-generated/resources/StructureDefinition-dk-core-cpr-identifier.json	1741	0	0	6	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	56	122	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-dk-core-cvr-identifier.json	1894	1	0	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	61	127	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-dk-core-d-ecpr-identifier.json	1912	1	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	56	110	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-dk-core-diagnostic-report.json	5470	0	0	11	0	0	0	0	1	7	0	0	0	0	1	0	0	0	0	0	172	222	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-dk-core-encounter.json	3165	1	0	17	0	0	0	0	0	40	0	0	0	0	0	0	0	1	0	0	240	262	0	0	0	4	1	1
fsh-generated/resources/StructureDefinition-dk-core-gln-identifier.json	2030	0	0	5	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	59	100	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-dk-core-kombit-org-identifier.json	1354	1	0	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	62	99	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-dk-core-location.json	1360	0	0	122	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	120	188	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-dk-core-minimaldocumentreference.json	4284	1	0	20	0	0	0	0	0	14	0	0	1	0	0	0	0	1	0	0	261	222	0	0	0	5	0	2
fsh-generated/resources/StructureDefinition-dk-core-municipalityCodes.json	1695	0	0	11	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	53	96	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-dk-core-observation.json	12835	1	0	5	0	0	0	0	0	52	0	0	0	0	0	0	0	2	0	0	675	374	0	0	0	11	0	3
fsh-generated/resources/StructureDefinition-dk-core-organization.json	5795	1	0	62	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	252	178	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-dk-core-patient.json	8513	1	0	21	0	0	0	0	0	17	0	0	0	0	1	0	0	1	0	0	328	1104	0	0	0	6	0	2
fsh-generated/resources/StructureDefinition-dk-core-person-servicerequest.json	6463	1	0	49	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	314	258	0	1	0	5	1	1
fsh-generated/resources/StructureDefinition-dk-core-planned-end-date.json	1311	1	0	2	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	43	96	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-dk-core-planned-start-date.json	1327	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	39	123	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-dk-core-practitioner-role.json	1563	0	0	9	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	111	133	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-dk-core-practitioner.json	2247	1	0	9	0	0	0	0	0	16	0	0	1	0	0	0	0	1	0	0	121	145	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-dk-core-producent-id.json	967	0	0	4	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	56	110	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-dk-core-related-person.json	3607	1	0	11	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	147	197	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-dk-core-sor-identifier.json	1473	1	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	53	100	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-dk-core-x-ecpr-identifier.json	1824	0	0	2	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	61	98	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ipa-dk-core-condition.json	880	1	0	14	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	235	238	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-ipa-dk-core-observation.json	1127	1	0	38	0	0	0	0	0	16	0	0	0	0	1	0	0	2	0	0	492	325	0	0	0	9	0	3
fsh-generated/resources/StructureDefinition-ipa-dk-core-patient.json	860	1	0	16	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	244	226	0	0	0	5	1	1
fsh-generated/resources/StructureDefinition-ipa-dk-core-practitioner.json	910	0	0	7	0	0	0	0	0	4	0	0	0	0	1	0	0	1	0	0	107	142	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-ipa-dk-core-practitionerrole.json	951	1	0	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	105	179	0	0	0	2	0	1
fsh-generated/resources/ValueSet-DkCoreDeCPRValueSet.json	420	0	0	0	0	0	0	0	0	327	0	0	0	0	1	0	0	0	0	0	7	43	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DkCoreProfessionGroupValueSet.json	460	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	27	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dk-core-IEEEBasicObservation.json	13723	1	0	0	0	0	0	0	1	1018	0	0	0	0	0	0	0	0	0	0	30	35	0	0	0	1	0	0
fsh-generated/resources/ValueSet-dk-core-LoincBasicObservation.json	1615	1	0	0	0	0	0	0	0	724	0	0	0	0	1	0	0	0	0	0	16	45	0	0	0	1	0	0
fsh-generated/resources/ValueSet-dk-core-LoincDiagnosticDocumentTypes.json	1076	0	0	0	0	0	0	0	0	640	0	0	0	0	0	0	0	0	0	0	10	708	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dk-core-LoincLabStudyTypes.json	1260	1	0	0	0	0	0	0	0	647	0	0	0	0	1	0	0	0	0	0	12	629	0	0	0	1	0	0
fsh-generated/resources/ValueSet-dk-core-MunicipalityCodes.json	560	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	30	0	0	0	1	0	0
fsh-generated/resources/ValueSet-dk-core-NPUBasicObservation.json	1037	0	0	0	0	0	0	0	1	231	0	0	0	0	1	0	0	0	0	0	11	29	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dk-core-RegionalSubDivisionCodes.json	754	1	0	0	0	0	0	0	0	822	0	0	0	0	0	0	0	0	0	0	7	639	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dk-core-RelatedPersonRelationshipTypes.json	1688	0	0	0	0	0	0	0	0	2458	0	0	0	0	1	0	0	0	0	0	14	34	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dk-core-SCTBasicObservation.json	3181	1	0	0	0	0	0	0	0	1925	0	0	0	0	0	0	0	0	0	0	22	45	0	0	0	2	0	0
fsh-generated/resources/ValueSet-dk-core-SCTLaboratorySpecialities.json	1356	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	11	345	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dk-core-TechniquesSCTCodes.json	999	1	0	0	0	0	0	0	0	134	0	0	0	0	1	0	0	0	0	0	10	23	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dk-core-UCUM-BasicUnits.json	1358	0	0	0	0	0	0	0	0	653	0	0	0	0	0	0	0	0	0	0	13	30	0	0	0	1	0	0
fsh-generated/resources/ValueSet-dk-core-encounter-priority.json	611	0	0	0	0	0	0	0	0	1459	0	0	0	0	1	0	0	0	0	0	7	492	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dk-core-practice-setting-code.json	4370	1	0	0	0	0	0	0	1	598	0	0	0	0	0	0	0	0	0	0	20	566	0	0	0	1	0	0
fsh-generated/resources/ValueSet-dk-core-practice-setting-exclude-lab-code.json	1074	0	0	0	0	0	0	0	0	37	0	0	0	0	1	0	0	0	0	0	10	32	0	0	0	2	0	0
fsh-generated/resources/ValueSet-dk-core-priority-codes.json	672	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	26	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dk-core-servicerequest-codes.json	12568	1	0	0	0	0	0	0	1	481	0	0	0	0	1	0	0	0	0	0	27	690	0	0	0	2	0	1
fsh-generated/resources/ValueSet-dk-marital-status.json	1504	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	10	31	0	0	0	1	0	0
fsh-generated/resources/ValueSet-extended-patient-contactrelationship.json	667	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	8	27	0	0	0	0	0	0
fsh-generated/resources/ValueSet-sor-organization-type.json	5011	1	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	0	0	0	27	314	0	0	0	2	0	0
/fsh-generated/includes/fsh-link-references.md	14351	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/fsh-generated/includes/menu.xml	1395	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-dk-core-organization-intro.md	2441	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-dk-core-minimaldocumentreference-intro.md	1983	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-dk-core-patient-notes.md	134	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-dk-core-practitioner-role-intro.md	220	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/terminology.xml	1160	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-dk-core-condition-intro.md	4752	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/guidance.md	2026	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-ipa-dk-core-practitionerrole-intro.md	541	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-dk-core-practitioner-intro.md	1967	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-dk-core-diagnostic-report-intro.md	6511	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-dk-core-encounter-intro.md	4659	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-dk-core-basic-observation-intro.md	6996	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-dk-core-location-intro.md	220	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-ipa-dk-core-practitioner-intro.md	505	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-ipa-dk-core-observation-intro.md	502	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/index.md	11390	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-dk-core-observation-intro.md	10648	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-ipa-dk-core-patient-intro.md	872	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-ipa-dk-core-condition-intro.md	487	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-dk-core-related-person-intro.md	4778	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-dk-core-patient-intro.md	7712	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-dk-core-person-servicerequest-intro.md	3294	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-IPADkCoreObservation-intro.md	491	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/downloads.md	557	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/profiles.xml	2036	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
/input/pagecontent/Bundle-ContinuaBundleWithDevice-intro.md	5158	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/extensions.xml	250	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/placeholder.txt	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	96867	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	0	0	0	0	0	0
