URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.dk/fhir/core/ValueSet/DkCoreProfessionGroupValueSet,3.0.0,active,,DkCoreProfessionGroupValueSet,DK Profession Group,"DK Profession Group codes","StructureDefinition/dk-core-practitioner","Internal"
http://hl7.dk/fhir/core/ValueSet/dk-core-LoincVitalSigns,3.0.0,active,,LoincVitalSigns,DK Core Vital Signs,"LOINC codes describing vital signs.",,"LOINC"
http://hl7.dk/fhir/core/ValueSet/dk-core-MunicipalityCodes,3.0.0,active,,MunicipalityCodes,DK Municipality Codes,"Municipality codes used in Denmark","StructureDefinition/dk-core-organization,StructureDefinition/dk-core-municipalityCodes","Internal"
http://hl7.dk/fhir/core/ValueSet/dk-core-RegionalSubDivisionCodes,3.0.0,active,,RegionalSubdivisionCodes,DK Regional Subdivision Codes,"Subdivision codes (Regional codes) used in Denmark","StructureDefinition/dk-core-RegionalSubDivisionCodes","Internal"
http://hl7.dk/fhir/core/ValueSet/dk-core-TechniquesSCTCodes,3.0.0,active,,TechniquesSCTCodes,DK TechniquesSCTCodes,"SNOMED CT Codes for the technique used when obtaining an observation","StructureDefinition/dk-core-observation","SCT"
http://hl7.dk/fhir/core/ValueSet/dk-marital-status,3.0.0,active,,null,DK MaritalStatus,"This value set defines the set of codes that can be used to indicate the marital status of a person in Denmark.","StructureDefinition/dk-core-patient","Internal"
http://hl7.dk/fhir/core/ValueSet/sor-organization-type,3.0.0,active,,SorOrganizationType,DK SOR Organization Type,"Value set used for indicating the organization type for organizations from SOR","StructureDefinition/dk-core-organization","SCT"
http://hl7.org/fhir/ValueSet/address-type,4.0.1,active,"2.16.840.1.113883.4.642.3.69",AddressType,AddressType,"The type of an address (physical / postal).","StructureDefinition/dk-core-patient","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/address-use,4.0.1,active,"2.16.840.1.113883.4.642.3.67",AddressUse,AddressUse,"The use of an address.","StructureDefinition/dk-core-patient","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/administrative-gender,4.0.1,active,"2.16.840.1.113883.4.642.3.1",AdministrativeGender,AdministrativeGender,"The gender of a person used for administrative purposes.","StructureDefinition/dk-core-practitioner,StructureDefinition/dk-core-patient","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/body-site,4.0.1,draft,"2.16.840.1.113883.4.642.3.141",SNOMEDCTBodyStructures,SNOMED CT Body Structures,"This value set includes all codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 442083009 (Anatomical or acquired body site (body structure)).","StructureDefinition/dk-core-condition,StructureDefinition/dk-core-observation","SCT"
http://hl7.org/fhir/ValueSet/condition-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.162",ConditionCategoryCodes,Condition Category Codes,"Preferred value set for Condition Categories.","StructureDefinition/dk-core-condition","THO"
http://hl7.org/fhir/ValueSet/condition-clinical,4.0.1,draft,"2.16.840.1.113883.4.642.3.164",ConditionClinicalStatusCodes,Condition Clinical Status Codes,"Preferred value set for Condition Clinical Status.","StructureDefinition/dk-core-condition","THO"
http://hl7.org/fhir/ValueSet/condition-code,4.0.1,draft,"2.16.840.1.113883.4.642.3.161",Condition/Problem/DiagnosisCodes,Condition/Problem/Diagnosis Codes,"Example value set for Condition/Problem/Diagnosis codes.","StructureDefinition/dk-core-condition","SCT"
http://hl7.org/fhir/ValueSet/condition-severity,4.0.1,draft,"2.16.840.1.113883.4.642.3.168",Condition/DiagnosisSeverity,Condition/Diagnosis Severity,"Preferred value set for Condition/Diagnosis severity grading.","StructureDefinition/dk-core-condition","SCT"
http://hl7.org/fhir/ValueSet/condition-stage,4.0.1,draft,"2.16.840.1.113883.4.642.3.170",ConditionStage,Condition Stage,"Example value set for stages of cancer and other conditions.","StructureDefinition/dk-core-condition","SCT"
http://hl7.org/fhir/ValueSet/condition-stage-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.171",ConditionStageType,Condition Stage Type,"Example value set for the type of stages of cancer and other conditions","StructureDefinition/dk-core-condition","SCT"
http://hl7.org/fhir/ValueSet/condition-ver-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.166",ConditionVerificationStatus,ConditionVerificationStatus,"The verification status to support or decline the clinical status of the condition or diagnosis.","StructureDefinition/dk-core-condition","THO"
http://hl7.org/fhir/ValueSet/contactentity-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.416",ContactEntityType,Contact entity type,"This example value set defines a set of codes that can be used to indicate the purpose for which you would contact a contact party.","StructureDefinition/dk-core-organization","THO"
http://hl7.org/fhir/ValueSet/data-absent-reason,4.0.1,active,"2.16.840.1.113883.4.642.3.5",DataAbsentReason,DataAbsentReason,"Used to specify why the normally expected content of the data element is missing.","StructureDefinition/dk-core-observation","THO"
http://hl7.org/fhir/ValueSet/identifier-type,4.0.1,active,"2.16.840.1.113883.4.642.3.45",Identifier Type Codes,IdentifierType,"A coded type for an identifier that can be used to determine which identifier to use for a specific purpose.","StructureDefinition/dk-core-kombit-org-identifier,StructureDefinition/dk-core-cpr-identifier,StructureDefinition/dk-core-authorization-identifier,StructureDefinition/dk-core-organization,StructureDefinition/dk-core-cvr-identifier,StructureDefinition/dk-core-sor-identifier,StructureDefinition/dk-core-gln-identifier","THO (V2)"
http://hl7.org/fhir/ValueSet/identifier-use,4.0.1,active,"2.16.840.1.113883.4.642.3.57",IdentifierUse,IdentifierUse,"Identifies the purpose for this identifier, if known .","StructureDefinition/dk-core-kombit-org-identifier,StructureDefinition/dk-core-cpr-identifier,StructureDefinition/dk-core-authorization-identifier,StructureDefinition/dk-core-organization,StructureDefinition/dk-core-cvr-identifier,StructureDefinition/dk-core-sor-identifier,StructureDefinition/dk-core-gln-identifier","hl7.fhir.r4.core"
